EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
203932.300,190236.400,210023.300,228049.800,206521.400,170386.800,162064.300,181237.000,0.000
203406.200,189987.000,209420.800,227467.600,206217.000,170233.500,161759.100,180681.800,0.000
201481.200,189245.900,208350.900,226538.700,204839.500,170015.500,161339.200,179729.000,0.000
200981.700,189122.000,208112.100,226477.500,204358.500,170096.100,161479.400,179845.100,0.000
202830.300,189854.700,208802.800,227219.000,205634.200,170356.500,161989.000,180925.200,0.000
203921.600,190226.000,208943.600,227344.100,206538.400,170386.500,162057.200,181233.900,0.000
203392.000,189978.300,208352.000,226774.600,206238.300,170233.200,161750.700,180678.400,0.000
201465.300,189243.600,207293.700,225854.600,204864.100,170017.500,161332.500,179726.500,0.000
200950.300,189115.800,207062.500,225793.700,204381.600,170093.900,161473.800,179837.900,0.000
202786.800,189842.200,207759.900,226536.500,205654.700,170345.600,161978.000,180909.000,0.000
203893.600,190226.400,207929.400,226686.100,206579.000,170387.300,162062.100,181230.100,0.000
203372.500,189980.600,207361.300,226129.800,206299.000,170232.300,161758.400,180682.200,0.000
201435.400,189232.900,206312.900,225211.600,204923.600,170011.500,161336.200,179724.400,0.000
200929.600,189116.300,206100.900,225164.600,204439.800,170094.700,161479.800,179836.200,0.000
202777.000,189848.800,206823.200,225922.500,205714.100,170358.200,161991.500,180916.400,0.000
203891.900,190230.200,207009.800,226072.100,206633.500,170388.300,162064.800,181232.100,0.000
203369.100,189974.400,206453.500,225517.100,206336.900,170222.300,161750.600,180673.800,0.000
201444.800,189231.800,205429.300,224614.400,204962.500,170007.500,161328.400,179720.400,0.000
200904.500,189079.300,205210.400,224551.700,204448.000,170071.400,161446.100,179809.400,0.000
202752.100,189811.900,205949.200,225320.300,205718.200,170334.000,161956.600,180888.400,0.000
203860.000,190188.100,206141.300,225472.200,206623.700,170359.200,162027.100,181200.200,0.000
203359.500,189953.000,205613.100,224938.700,206341.900,170212.600,161734.100,180661.900,0.000
201437.800,189210.200,204596.100,224038.300,204965.800,169993.900,161312.500,179706.600,0.000
200900.500,189069.200,204390.400,223990.300,204459.500,170064.700,161440.500,179801.500,0.000
202733.400,189792.600,205127.400,224756.900,205720.500,170315.700,161944.500,180872.200,0.000
203856.500,190181.300,205342.500,224930.300,206647.200,170353.800,162028.200,181200.200,0.000
203349.800,189940.600,204819.000,224399.500,206366.200,170203.000,161729.000,180657.800,0.000
201438.700,189215.500,203822.300,223518.400,205004.800,169996.100,161318.600,179712.100,0.000
200893.600,189070.000,203619.000,223468.100,204498.300,170063.300,161442.600,179798.300,0.000
202724.300,189790.900,204363.200,224238.200,205763.100,170316.400,161946.300,180867.300,0.000
203846.100,190179.600,204584.200,224416.400,206691.800,170352.300,162024.000,181192.100,0.000
203357.000,189950.300,204082.500,223906.500,206428.100,170216.500,161737.000,180662.200,0.000
201436.100,189207.300,203083.100,223019.800,205054.800,170000.000,161312.500,179703.600,0.000
200892.200,189070.800,202897.900,222983.600,204550.900,170079.600,161445.200,179798.000,0.000
202715.000,189787.300,203651.200,223756.700,205810.900,170331.600,161946.200,180868.200,0.000
203836.200,190169.400,203880.900,223933.500,206735.600,170361.300,162022.500,181189.200,0.000
203344.000,189932.500,203382.000,223417.500,206461.100,170213.100,161727.100,180652.100,0.000
201434.600,189200.400,202402.800,222541.000,205095.700,170001.700,161311.800,179703.700,0.000
200882.700,189058.600,202222.100,222501.200,204583.700,170071.700,161438.100,179788.800,0.000
202707.000,189778.900,202990.900,223288.100,205842.900,170327.100,161945.500,180863.400,0.000
203840.700,190172.900,203244.100,223488.500,206776.600,170369.500,162033.200,181201.500,0.000
203346.500,189929.300,202751.200,222974.500,206496.900,170214.700,161732.400,180662.100,0.000
201441.300,189193.100,201778.400,222099.800,205132.600,169996.300,161313.400,179709.600,0.000
200883.000,189049.100,201606.200,222068.300,204613.500,170075.500,161447.000,179795.900,0.000
202690.100,189755.700,202366.500,222843.000,205849.200,170318.300,161940.800,180855.000,0.000
203823.100,190145.800,202619.400,223037.900,206777.600,170351.400,162023.300,181185.800,0.000
203343.500,189916.300,202139.800,222532.100,206507.700,170200.100,161723.100,180647.100,0.000
201439.200,189183.600,201175.500,221663.600,205143.200,169984.500,161301.300,179692.200,0.000
200865.700,189027.200,200996.200,221626.200,204609.500,170056.000,161428.000,179767.500,0.000
202692.700,189754.800,201787.400,222431.100,205870.000,170324.100,161949.400,180853.400,0.000
203827.100,190142.500,202049.000,222633.300,206798.300,170354.100,162027.700,181184.000,0.000
203344.500,189908.100,201578.100,222134.300,206532.600,170203.100,161728.400,180651.800,0.000
201439.200,189174.900,200621.800,221269.800,205171.200,169986.500,161305.800,179697.200,0.000
200849.100,189012.500,200446.300,221230.000,204628.600,170051.700,161422.600,179762.500,0.000
202664.700,189729.700,201232.000,222025.200,205874.900,170306.100,161930.200,180834.000,0.000
203815.200,190129.400,201514.000,222241.900,206822.000,170350.200,162025.200,181182.200,0.000
203345.100,189902.200,201051.400,221748.800,206557.300,170200.100,161730.900,180653.000,0.000
201449.800,189177.100,200099.900,220889.800,205197.300,169985.700,161312.400,179704.300,0.000
200852.300,189012.900,199925.900,220851.900,204653.000,170054.500,161431.500,179771.300,0.000
202670.100,189732.600,200720.500,221656.200,205902.600,170313.100,161942.500,180846.200,0.000
203814.800,190129.900,201001.600,221874.100,206844.500,170352.400,162027.000,181186.600,0.000
203348.700,189902.800,200542.500,221389.500,206589.700,170205.600,161728.600,180655.400,0.000
201444.100,189161.600,199587.500,220528.800,205226.000,169985.000,161303.400,179697.100,0.000
200844.200,189008.100,199419.300,220490.600,204673.000,170055.900,161423.300,179758.800,0.000
202658.300,189722.200,200212.900,221294.100,205921.900,170314.400,161936.700,180834.900,0.000
203801.700,190111.100,200494.500,221514.300,206868.300,170353.600,162023.900,181177.000,0.000
203335.300,189883.300,200044.700,221034.200,206615.100,170203.400,161727.500,180650.200,0.000
201442.100,189153.600,199099.800,220178.500,205257.800,169983.100,161301.300,179692.800,0.000
200821.400,188976.000,198920.400,220132.400,204694.400,170043.600,161410.800,179744.100,0.000
202623.800,189691.500,199723.200,220942.800,205939.800,170304.800,161928.400,180826.600,0.000
203791.400,190105.500,200026.800,221179.700,206895.900,170351.400,162026.200,181184.300,0.000
203332.600,189876.400,199580.900,220699.200,206649.000,170197.300,161731.400,180655.800,0.000
201439.500,189143.700,198649.700,219850.700,205298.400,169984.400,161314.300,179705.500,0.000
200821.000,188972.800,198484.700,219812.300,204731.600,170053.300,161425.900,179755.700,0.000
202631.400,189696.400,199300.800,220632.100,205974.400,170322.000,161945.700,180838.900,0.000
203795.200,190100.100,199607.200,220865.800,206923.300,170360.200,162039.600,181192.500,0.000
203330.200,189865.100,199165.000,220384.000,206661.900,170204.200,161736.700,180659.600,0.000
201444.600,189139.400,198239.700,219536.000,205302.500,169988.700,161311.900,179702.100,0.000
200813.800,188958.000,198071.400,219497.200,204730.200,170051.300,161421.300,179746.400,0.000
202624.300,189684.000,198887.900,220314.800,205968.000,170312.800,161937.900,180827.000,0.000
203782.700,190082.600,199192.100,220547.200,206910.500,170348.800,162023.300,181172.800,0.000
203335.300,189857.800,198760.100,220075.800,206666.300,170197.500,161729.800,180646.500,0.000
201448.800,189128.700,197835.800,219233.200,205314.900,169988.000,161311.800,179694.700,0.000
200810.600,188950.100,197667.800,219194.800,204738.200,170051.700,161421.800,179737.800,0.000
202608.100,189665.200,198480.700,220011.800,205968.300,170306.000,161933.700,180811.700,0.000
203774.100,190067.900,198794.000,220253.800,206918.400,170342.100,162024.000,181164.600,0.000
203335.500,189852.100,198372.500,219794.900,206681.900,170197.000,161734.000,180650.000,0.000
