EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
191605.700,209448.300,313245.100,317426.200,177145.500,369572.600,175698.400,203218.600,0.000
191106.200,209343.600,311696.300,316204.100,176780.700,369317.700,175286.300,202706.100,0.000
189994.800,208178.700,309328.400,313849.900,175073.900,368172.800,174497.500,200417.500,0.000
189869.900,207465.200,307668.800,312530.300,174208.000,367594.200,174428.200,199333.800,0.000
191146.600,208510.500,307630.300,313479.800,175753.600,368606.100,175335.500,201511.800,0.000
191609.300,209436.100,307202.300,313837.100,176967.100,369384.700,175678.800,203149.100,0.000
191104.200,209338.200,305751.600,312674.100,176611.300,369137.300,175259.000,202629.100,0.000
189987.300,208186.200,303484.500,310381.100,174919.800,368008.000,174468.700,200344.300,0.000
189866.100,207482.100,301933.300,309125.100,174057.100,367440.500,174402.800,199264.600,0.000
191141.000,208519.400,301992.000,310129.800,175581.600,368442.900,175300.900,201429.400,0.000
191598.100,209419.900,301652.100,310536.700,176767.600,369202.100,175634.600,203049.200,0.000
191090.300,209322.700,300296.100,309431.900,176411.200,368957.700,175219.900,202529.100,0.000
189963.700,208173.800,298113.500,307195.400,174735.900,367841.400,174440.500,200251.800,0.000
189836.100,207461.300,296631.300,305986.800,173881.200,367274.000,174375.900,199169.200,0.000
191118.900,208488.300,296760.900,307040.800,175401.400,368269.400,175267.300,201327.500,0.000
191580.800,209399.000,296500.500,307502.700,176595.200,369038.400,175601.800,202955.100,0.000
191064.300,209301.900,295219.100,306447.000,176247.500,368805.200,175191.100,202439.600,0.000
189930.900,208152.000,293114.200,304255.800,174577.300,367696.600,174409.700,200162.500,0.000
189797.600,207427.200,291703.400,303086.500,173715.400,367126.500,174335.700,199079.800,0.000
191093.900,208455.100,291913.900,304190.100,175231.300,368120.200,175227.000,201246.900,0.000
191560.800,209370.100,291731.500,304700.000,176426.700,368884.800,175568.600,202880.800,0.000
191047.900,209288.100,290526.300,303693.300,176096.300,368661.500,175171.900,202377.500,0.000
189913.800,208150.300,288489.700,301545.400,174446.000,367563.500,174404.400,200114.500,0.000
189785.500,207439.000,287147.900,300421.200,173597.300,366999.000,174339.100,199039.900,0.000
191081.600,208458.500,287413.000,301559.200,175101.700,367977.200,175214.500,201194.100,0.000
191544.300,209353.700,287284.700,302095.700,176277.600,368720.800,175539.300,202808.100,0.000
191027.900,209270.300,286149.400,301127.100,175951.000,368501.700,175143.600,202305.600,0.000
189889.600,208144.000,284186.900,299026.400,174321.400,367421.400,174379.600,200056.100,0.000
189756.400,207429.200,282905.200,297935.400,173478.400,366861.300,174306.900,198980.100,0.000
191058.600,208442.500,283234.000,299107.600,174977.700,367838.000,175185.700,201132.500,0.000
191534.300,209349.900,283179.500,299696.300,176168.700,368598.200,175532.900,202763.300,0.000
191021.400,209271.800,282107.300,298765.600,175852.500,368386.800,175150.000,202263.800,0.000
189891.400,208148.300,280210.300,296702.100,174239.100,367316.600,174398.800,200019.300,0.000
189746.800,207417.000,278969.600,295631.900,173391.000,366747.300,174311.400,198927.400,0.000
191055.700,208422.900,279350.800,296836.500,174887.400,367723.200,175187.100,201072.400,0.000
191555.100,209351.000,279368.900,297477.900,176096.300,368504.100,175551.500,202720.000,0.000
191045.100,209284.100,278356.200,296586.800,175788.900,368302.900,175176.400,202226.300,0.000
189894.100,208154.100,276495.600,294546.300,174171.000,367230.300,174408.800,199973.700,0.000
189749.700,207428.300,275307.000,293510.000,173331.400,366672.600,174323.800,198889.900,0.000
191049.000,208413.600,275718.300,294725.800,174800.500,367626.000,175178.200,201014.100,0.000
191518.200,209312.800,275755.300,295371.500,175979.000,368381.400,175511.900,202635.700,0.000
190999.800,209247.600,274785.000,294508.900,175680.700,368190.600,175134.500,202148.700,0.000
189854.800,208125.200,272981.500,292505.000,174083.300,367136.000,174387.800,199916.500,0.000
189719.700,207399.400,271847.400,291498.800,173246.600,366580.300,174313.600,198838.900,0.000
191034.200,208391.100,272315.700,292748.100,174717.600,367536.300,175170.800,200968.000,0.000
191513.300,209288.600,272405.100,293421.800,175895.200,368287.400,175501.900,202591.900,0.000
190991.900,209213.500,271477.400,292579.500,175591.700,368085.500,175116.100,202101.400,0.000
189846.700,208091.200,269718.900,290601.300,174000.800,367031.800,174371.000,199874.800,0.000
189712.900,207368.100,268625.600,289621.400,173167.000,366474.800,174291.000,198799.100,0.000
191025.600,208352.100,269127.800,290892.500,174632.800,367419.900,175144.200,200925.800,0.000
191508.800,209251.000,269258.300,291595.500,175819.400,368171.800,175482.700,202557.700,0.000
190990.600,209186.000,268373.800,290786.200,175535.000,367983.400,175113.500,202079.500,0.000
189856.100,208087.000,266669.100,288848.500,173976.500,366955.000,174390.100,199876.700,0.000
189717.700,207361.500,265609.200,287885.500,173148.900,366401.500,174310.500,198800.500,0.000
191023.900,208333.000,266139.500,289166.200,174599.900,367332.900,175151.000,200909.500,0.000
191489.700,209210.200,266291.000,289869.000,175759.200,368063.000,175471.800,202516.900,0.000
190959.400,209129.600,265440.800,289071.400,175463.600,367869.100,175089.400,202029.100,0.000
189806.200,208009.100,263761.500,287141.500,173890.700,366831.500,174347.300,199812.800,0.000
189656.200,207270.200,262732.600,286188.500,173049.300,366268.800,174261.200,198724.100,0.000
191008.900,208284.400,263346.800,287531.600,174534.800,367244.500,175149.400,200869.800,0.000
191521.100,209211.100,263584.000,288299.400,175736.800,368022.400,175516.800,202516.500,0.000
190995.400,209139.600,262774.600,287522.300,175441.200,367830.100,175141.000,202022.900,0.000
189853.800,208044.800,261144.200,285629.900,173895.100,366812.800,174414.300,199834.400,0.000
189712.800,207326.700,260158.400,284711.300,173079.200,366277.300,174337.600,198765.400,0.000
191054.500,208323.700,260780.100,286052.500,174545.100,367236.500,175197.000,200887.700,0.000
191539.900,209218.000,261014.600,286812.300,175723.300,367983.800,175531.000,202510.200,0.000
190996.300,209132.000,260213.200,286037.300,175427.000,367782.300,175145.000,202014.300,0.000
189843.000,208024.000,258593.600,284146.900,173873.900,366758.200,174416.800,199810.800,0.000
189688.500,207283.500,257617.500,283230.100,173045.900,366210.100,174336.700,198725.500,0.000
191008.300,208256.400,258240.100,284562.100,174488.300,367142.800,175173.100,200821.600,0.000
191502.500,209168.700,258514.400,285349.000,175677.500,367904.600,175510.300,202457.500,0.000
190981.300,209114.300,257774.500,284620.300,175406.400,367734.900,175142.300,201993.100,0.000
189832.000,208011.900,256201.400,282758.300,173857.500,366721.400,174419.100,199801.400,0.000
189683.900,207273.900,255266.500,281859.100,173021.600,366171.500,174336.100,198714.900,0.000
191008.300,208237.900,255928.700,283207.400,174450.500,367093.300,175166.400,200804.300,0.000
191517.700,209156.800,256240.800,284019.000,175640.000,367854.200,175512.500,202447.100,0.000
190998.500,209111.400,255524.000,283308.700,175380.100,367686.600,175155.700,201990.500,0.000
189839.400,208010.100,253960.500,281453.100,173841.800,366669.800,174429.800,199796.600,0.000
189688.400,207281.800,253041.100,280567.500,173028.300,366130.100,174343.700,198717.500,0.000
191026.500,208266.600,253732.500,281944.100,174485.700,367073.900,175187.400,200825.100,0.000
191523.300,209166.600,254057.400,282760.700,175670.300,367826.100,175528.900,202458.300,0.000
190991.300,209095.400,253352.200,282048.400,175389.200,367636.800,175152.200,201980.200,0.000
189832.900,207991.600,251819.300,280206.500,173850.500,366621.700,174427.300,199786.900,0.000
189683.700,207261.500,250926.700,279326.700,173029.000,366077.400,174344.300,198698.900,0.000
191015.000,208239.900,251627.800,280696.400,174466.600,367004.100,175166.900,200780.700,0.000
191500.500,209142.300,251962.600,281513.800,175648.000,367749.200,175491.100,202401.900,0.000
190968.800,209090.600,251287.000,280827.700,175393.300,367581.100,175131.100,201941.400,0.000
189813.800,207996.000,249780.400,279007.000,173868.500,366579.100,174413.800,199758.200,0.000
189666.500,207262.200,248911.100,278144.300,173049.300,366038.000,174333.700,198667.100,0.000
191008.400,208238.200,249646.000,279535.000,174493.300,366971.800,175169.900,200748.500,0.000
191519.500,209150.900,250033.600,280384.100,175686.700,367741.300,175515.100,202387.400,0.000
191004.400,209119.800,249403.400,279724.800,175440.900,367598.900,175168.000,201945.300,0.000
189843.300,208026.300,247920.500,277914.600,173910.600,366601.300,174448.800,199761.600,0.000
189683.900,207286.400,247066.500,277054.200,173078.300,366055.800,174358.600,198660.900,0.000
191028.100,208264.900,247825.300,278458.800,174513.300,366988.000,175192.200,200740.000,0.000
191533.600,209182.700,248223.700,279322.300,175707.100,367748.900,175531.000,202379.500,0.000
191001.500,209129.500,247592.200,278664.000,175453.300,367586.200,175170.800,201924.700,0.000
189836.300,208026.400,246115.300,276857.100,173925.600,366583.200,174450.900,199737.800,0.000
189668.200,207268.100,245259.500,275990.400,173084.300,366022.900,174352.500,198618.100,0.000
191014.100,208243.000,246021.800,277399.800,174523.300,366948.000,175179.200,200691.000,0.000
