sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1782503671.5161884,34033.1439728,191639.9375,195019.25,444691.90625,533115.875,194889.703125,203608.21875,190859.859375,234536.328125
1782503671.5163643,34033.1440158,191618.203125,194997.875,444647.28125,533093.875,194854.734375,203575.5,190834.640625,234479.5625
1782503671.5459354,34033.1896437,191619.640625,194998.234375,444641.40625,533102.1875,194854.734375,203573.96875,190834.828125,234482.421875
1782503671.5463395,34033.1896888,191632.0625,195010.125,444683.25,533126.9375,194888.890625,203600.34375,190855.296875,234539.1875
1782503671.5465345,34033.189706,191654.59375,195034.984375,444731.4375,533148.25,194926.796875,203637.640625,190887.125,234589.34375
1782503671.5466328,34033.1897261,191668.359375,195051.703125,444719.09375,533150.625,194925.640625,203640.046875,190896.6875,234564.40625
1782503671.5466688,34033.1897574,191665.234375,195050.09375,444693.625,533146.6875,194911.328125,203625.109375,190891.0625,234525.0625
1782503671.5468497,34033.1898051,191645.75,195027.296875,444667.40625,533131.0,194892.640625,203599.8125,190873.09375,234505.65625
1782503671.547019,34033.1898368,191646.1875,195029.171875,444704.96875,533140.8125,194918.671875,203622.875,190888.109375,234559.671875
1782503671.5472224,34033.1898589,191652.0,195036.6875,444730.90625,533142.625,194933.0625,203641.75,190900.890625,234588.1875
1782503671.5473385,34033.1899047,191651.28125,195036.6875,444694.78125,533124.5625,194907.9375,203622.96875,190891.6875,234541.875
1782503671.5474007,34033.1899336,191653.96875,195043.75,444674.65625,533122.125,194896.578125,203613.578125,190890.796875,234509.15625
1782503671.5475845,34033.1900773,191642.875,195032.65625,444664.375,533118.125,194887.375,203601.78125,190877.5625,234506.375
1782503671.5476859,34033.1900839,191638.140625,195025.234375,444693.875,533125.5,194903.375,203613.5,190874.78125,234552.328125
1782503671.547919,34033.1900856,191640.5625,195026.671875,444716.5,533123.4375,194917.328125,203628.78125,190884.890625,234579.421875
1782503671.5780203,34033.2211394,191638.5,195024.4375,444684.75,533109.5,194897.65625,203610.09375,190876.84375,234536.6875
1782503671.578177,34033.2212925,191632.953125,195019.0625,444652.125,533102.375,194879.6875,203589.796875,190864.6875,234494.3125
1782503671.5782032,34033.2213142,191637.875,195023.265625,444651.40625,533107.375,194881.921875,203587.65625,190861.28125,234503.0625
1782503671.5787182,34033.2213305,191648.34375,195035.25,444698.09375,533123.375,194915.0,203619.3125,190881.578125,234565.828125
1782503671.6235232,34033.252343,191632.59375,195020.859375,444700.21875,533104.6875,194906.859375,203614.65625,190870.40625,234568.515625
1782503671.6238463,34033.2523677,191629.03125,195018.359375,444667.6875,533092.0625,194886.390625,203599.640625,190863.171875,234524.4375
1782503671.6239188,34033.2523893,191629.921875,195018.0,444644.4375,533091.4375,194877.625,203591.234375,190863.515625,234491.453125
1782503671.6703799,34033.2993188,191630.28125,195016.75,444641.125,533098.8125,194878.875,203588.015625,190863.515625,234494.578125
1782503671.6727722,34033.2994719,191635.1875,195022.640625,444679.84375,533114.625,194903.28125,203611.171875,190876.671875,234549.203125
1782503671.7015326,34033.3298438,191628.046875,195019.0625,444691.46875,533103.5,194904.890625,203616.53125,190876.84375,234565.125
1782503671.702504,34033.3299343,191619.453125,195011.734375,444657.40625,533085.9375,194880.84375,203596.0625,190864.59375,234522.65625
1782503671.7026248,34033.3300032,191620.703125,195008.875,444628.34375,533084.1875,194865.015625,203581.671875,190856.453125,234486.171875
1782503671.7030091,34033.3300564,191623.21875,195008.703125,444622.25,533091.0,194865.734375,203579.78125,190857.359375,234491.171875
1782503671.703086,34033.3300943,191616.859375,195005.03125,444649.53125,533101.125,194883.796875,203596.0625,190863.875,234537.140625
1782503671.7031558,34033.3301233,191598.71875,194988.21875,444651.3125,533080.5625,194874.40625,203591.59375,190854.046875,234541.96875
1782503671.703249,34033.33014,191589.234375,194980.796875,444610.28125,533055.4375,194844.28125,203566.375,190837.953125,234488.234375
1782503671.7033112,34033.3301574,191612.84375,195005.03125,444608.0625,533077.75,194856.796875,203577.90625,190854.765625,234475.078125
1782503671.703447,34033.3301701,191646.28125,195036.765625,444636.75,533114.0625,194890.765625,203607.6875,190887.21875,234514.328125
1782503671.703538,34033.3301816,191645.46875,195034.359375,444668.9375,533120.125,194913.5625,203625.65625,190891.15625,234564.046875
1782503671.7327418,34033.3618039,191650.484375,195038.5625,444692.4375,533117.1875,194928.671875,203643.265625,190898.296875,234592.203125
1782503671.7348382,34033.3620329,191644.3125,195032.296875,444660.625,533096.0,194904.453125,203624.40625,190886.765625,234550.359375
1782503671.735191,34033.3621886,191629.46875,195018.265625,444626.5625,533081.0,194881.203125,203601.421875,190868.53125,234511.109375
1782503671.7353833,34033.3622794,191625.09375,195011.296875,444613.59375,533079.625,194876.203125,203589.625,190865.046875,234510.9375
1782503671.735547,34033.362331,191623.578125,195008.25,444640.21875,533087.1875,194892.109375,203603.5625,190872.1875,234558.6875
1782503671.735638,34033.3623628,191614.546875,195001.359375,444651.78125,533075.5625,194892.109375,203608.390625,190864.953125,234577.8125
1782503671.7357037,34033.3624031,191616.5,195004.40625,444626.03125,533059.375,194875.296875,203595.875,190856.28125,234546.609375
1782503671.73579,34033.3624397,191635.46875,195022.109375,444618.96875,533071.0625,194879.5,203601.25,190866.03125,234532.65625
1782503671.735847,34033.3624868,191633.5,195016.5625,444611.0,533072.25,194877.1875,203595.171875,190860.921875,234537.765625
1782503671.7360058,34033.3625225,191642.34375,195027.390625,444654.53125,533092.875,194911.15625,203624.484375,190884.265625,234601.78125
1782503671.7361128,34033.3625538,191641.984375,195029.171875,444680.65625,533091.875,194925.640625,203641.65625,190893.65625,234634.046875
1782503671.7361462,34033.3625781,191640.375,195024.609375,444653.65625,533076.6875,194907.125,203630.84375,190887.578125,234599.8125
1782503671.7630334,34033.3930521,191641.0,195026.125,444626.375,533070.8125,194895.515625,203621.09375,190886.59375,234567.890625
1782503671.7638998,34033.3932476,191637.25,195022.5625,444615.1875,533067.3125,194892.734375,203611.96875,190882.46875,234570.484375
1782503671.7644567,34033.3933002,191627.765625,195014.78125,444639.875,533066.875,194906.59375,203623.234375,190880.859375,234617.875
1782503671.7646058,34033.3933339,191620.53125,195011.015625,444651.59375,533055.875,194910.171875,203632.09375,190877.203125,234637.265625
1782503671.7655065,34033.3933777,191610.25,195002.4375,444614.125,533032.375,194881.375,203610.0,190860.296875,234590.875
1782503671.7658865,34033.3934516,191601.671875,194987.515625,444575.9375,533019.9375,194854.921875,203583.0,190838.125,234546.34375
1782503671.76602,34033.3934998,191611.140625,194992.609375,444572.71875,533030.5,194860.640625,203584.078125,190846.53125,234555.546875
1782503671.7660983,34033.3935369,191636.984375,195019.515625,444629.15625,533067.125,194906.6875,203629.9375,190886.40625,234629.046875
1782503671.766314,34033.3937007,191652.625,195035.4375,444664.65625,533075.25,194929.84375,203657.75,190902.328125,234667.9375
1782503671.7664196,34033.3937063,191643.421875,195023.09375,444626.65625,533048.375,194898.546875,203628.328125,190875.6875,234618.21875
1782503671.7664685,34033.3937081,191649.953125,195023.625,444597.3125,533045.875,194882.546875,203611.4375,190867.640625,234580.765625
1782503671.766507,34033.3937099,191662.640625,195032.84375,444598.9375,533059.25,194892.296875,203616.0,190873.890625,234591.3125
1782503671.7665431,34033.3937117,191663.890625,195034.453125,444632.09375,533066.875,194913.390625,203632.0,190879.25,234638.96875
1782503671.7665846,34033.3937132,191667.46875,195036.59375,444653.65625,533066.0,194922.859375,203641.65625,190884.0,234658.109375
1782503671.7666264,34033.3937148,191656.46875,195024.25,444611.1875,533042.0,194892.5625,203615.546875,190865.671875,234600.53125
1782503671.7667973,34033.3937163,191654.328125,195019.0625,444578.71875,533034.5625,194874.40625,203598.03125,190854.671875,234553.3125
1782503671.7670598,34033.3937178,191659.15625,195021.296875,444573.0,533040.9375,194876.640625,203595.703125,190858.875,234553.859375
1782503671.7673743,34033.3937194,191665.59375,195031.765625,444614.5,533064.8125,194907.75,203623.6875,190880.234375,234611.34375
1782503671.7674885,34033.3937209,191656.65625,195024.4375,444628.96875,533055.0,194910.625,203632.265625,190879.796875,234628.421875
1782503671.7950048,34033.4232894,191643.328125,195007.53125,444588.8125,533025.5625,194875.390625,203604.375,190856.546875,234577.015625
1782503671.7964318,34033.4236785,191651.28125,195010.84375,444572.71875,533026.8125,194867.53125,203599.015625,190855.296875,234547.859375
1782503671.7969708,34033.4238114,191663.265625,195022.375,444581.125,533042.125,194882.015625,203611.078125,190871.921875,234563.0625
1782503671.797076,34033.4239238,191668.90625,195026.046875,444619.03125,533060.0,194908.828125,203635.40625,190890.078125,234617.421875
1782503671.7979403,34033.4240209,191675.6875,195032.03125,444648.625,533067.0625,194927.25,203653.546875,190900.265625,234649.34375
1782503671.7980096,34033.4241077,191669.25,195023.8125,444615.8125,533044.5,194901.3125,203631.203125,190881.671875,234602.9375
1782503671.7983148,34033.4241595,191671.671875,195027.46875,444594.1875,533043.25,194887.734375,203619.578125,190875.140625,234567.625
1782503671.8265173,34033.4543619,191662.46875,195020.671875,444575.59375,533040.375,194875.578125,203607.234375,190868.796875,234560.015625
1782503671.8276777,34033.4545443,191653.609375,195013.34375,444596.6875,533042.9375,194886.484375,203618.140625,190870.765625,234600.609375
1782503671.8277986,34033.4545487,191656.921875,195019.421875,444621.625,533045.5,194899.796875,203636.5625,190879.890625,234630.03125
1782503671.8281226,34033.4545504,191654.0625,195014.78125,444590.4375,533025.8125,194880.3125,203618.59375,190867.640625,234587.203125
1782503671.828266,34033.454552,191653.25,195013.34375,444567.625,533022.3125,194872.078125,203606.25,190862.265625,234552.59375
1782503671.8285215,34033.4545536,191658.078125,195019.421875,444565.125,533032.875,194878.515625,203607.6875,190869.15625,234560.375
1782503671.828597,34033.4545552,191655.671875,195021.65625,444600.8125,533045.125,194900.0625,203625.75,190878.1875,234610.453125
1782503671.8286428,34033.4545568,191641.8125,195008.96875,444611.4375,533032.25,194895.953125,203626.90625,190867.359375,234623.859375
1782503671.828879,34033.4545583,191634.65625,195006.28125,444577.03125,533008.5625,194872.171875,203608.84375,190854.765625,234579.6875
1782503671.8289533,34033.4545599,191637.96875,195012.546875,444555.125,533008.75,194865.921875,203603.21875,190859.765625,234547.953125
1782503671.8290412,34033.4545615,191637.875,195015.9375,444552.4375,533017.5,194870.828125,203604.203125,190867.1875,234550.640625
1782503671.8574092,34033.4857893,191647.359375,195022.828125,444594.90625,533037.5625,194902.125,203630.578125,190880.421875,234606.515625
1782503671.8591807,34033.4858975,191643.328125,195018.984375,444611.1875,533034.4375,194906.140625,203635.046875,190877.46875,234623.046875
1782503671.8592908,34033.4859723,191639.75,195016.203125,444583.71875,533022.8125,194886.125,203619.390625,190869.953125,234578.96875
1782503671.8596597,34033.4860433,191630.28125,195006.46875,444549.5,533010.125,194866.0,203596.15625,190857.796875,234532.578125
1782503671.8598185,34033.486079,191627.6875,195004.5,444538.5,533009.5,194863.234375,203588.28125,190860.125,234531.140625
1782503671.888063,34033.516695,191633.765625,195013.703125,444581.5,533028.5,194897.125,203619.578125,190882.921875,234590.59375
1782503671.8887446,34033.516749,191629.921875,195008.25,444602.15625,533021.0625,194902.65625,203630.484375,190881.140625,234613.21875
1782503671.8888197,34033.5167929,191626.34375,195003.875,444571.375,533001.625,194875.84375,203611.34375,190868.265625,234569.5
1782503671.889141,34033.5168527,191630.8125,195010.390625,444549.9375,533003.8125,194866.1875,203603.65625,190871.203125,234536.0625
1782503671.8892171,34033.5169254,191618.203125,194998.78125,444528.21875,532994.0,194853.390625,203586.5,190859.859375,234525.15625
1782503671.88955,34033.5169484,191618.203125,195000.203125,444559.59375,533004.9375,194873.78125,203604.46875,190867.1875,234573.4375
1782503671.8896847,34033.5169638,191616.328125,195002.078125,444583.1875,533001.3125,194882.8125,203618.859375,190867.546875,234599.71875
1782503671.8900075,34033.5169798,191604.171875,194985.71875,444540.8125,532976.125,194848.484375,203590.96875,190843.859375,234546.96875
1782503671.8900998,34033.517007,191606.140625,194989.296875,444516.59375,532975.125,194837.125,203582.296875,190843.5,234510.046875
1782503671.9183493,34033.5475156,191617.9375,195002.078125,444527.3125,532991.0625,194855.71875,203596.421875,190859.140625,234528.46875
1782503671.919162,34033.5476927,191636.625,195022.28125,444584.34375,533020.375,194899.4375,203637.984375,190885.515625,234604.28125
1782503671.9192398,34033.5477414,191635.1875,195021.84375,444601.34375,533014.75,194902.390625,203648.0,190886.046875,234625.46875
1782503671.9196465,34033.5477723,191624.28125,195009.765625,444562.90625,532992.5,194872.0,203623.328125,190867.453125,234575.9375
1782503671.919723,34033.5478048,191615.796875,194997.25,444530.09375,532980.75,194851.609375,203600.625,190853.59375,234532.9375
1782503671.919762,34033.5478269,191609.796875,194985.265625,444516.59375,532978.625,194842.9375,203587.65625,190845.8125,234528.28125
1782503671.9198668,34033.5478536,191630.71875,195004.859375,444572.09375,533009.625,194886.296875,203627.890625,190875.765625,234600.34375
1782503671.9200203,34033.5478776,191645.390625,195022.46875,444610.1875,533022.6875,194912.046875,203655.609375,190898.5625,234641.5625
1782503671.9502337,34033.5785622,191634.390625,195014.15625,444570.3125,532999.4375,194882.1875,203631.640625,190884.53125,234589.265625
1782503671.950372,34033.5786643,191627.59375,195006.1875,444533.9375,532991.4375,194861.71875,203611.53125,190874.34375,234542.765625
1782503671.9504,34033.5786988,191628.75,195006.1875,444527.3125,532999.1875,194860.640625,203606.25,190875.953125,234545.890625
1782503671.9505014,34033.5787609,191623.84375,195004.3125,444560.9375,533006.9375,194882.90625,203626.453125,190883.375,234596.859375
1782503671.9507654,34033.5787806,191621.421875,195002.96875,444584.34375,533001.75,194896.40625,203640.859375,190887.484375,234625.640625
1782503671.9508817,34033.5788133,191621.421875,195002.078125,444554.3125,532984.375,194876.375,203623.6875,190875.765625,234586.578125
1782503671.950925,34033.5788405,191615.796875,194993.234375,444518.375,532968.5,194853.484375,203599.015625,190857.0,234541.421875
1782503671.9805772,34033.608812,191614.625,194990.09375,444509.6875,532967.0625,194852.765625,203593.90625,190851.625,234541.25
1782503671.9955192,34033.6395105,191625.0,195002.0,444552.09375,532985.75,194885.671875,203620.28125,190870.859375,234598.203125
1782503671.9961824,34033.6396103,191629.03125,195008.78125,444576.125,532992.5,194898.375,203634.953125,190876.671875,234623.859375
1782503671.99632,34033.6396407,191628.046875,195010.125,444550.125,532982.125,194881.734375,203624.046875,190868.796875,234584.515625
1782503672.0425193,34033.6715829,191609.359375,194992.0625,444506.75,532957.25,194851.4375,203593.734375,190843.671875,234529.796875
1782503672.044062,34033.671634,191615.34375,194994.65625,444505.21875,532965.125,194854.203125,203590.609375,190847.875,234535.796875
1782503672.0441663,34033.6716749,191631.171875,195008.15625,444555.3125,532991.0625,194889.609375,203620.734375,190869.953125,234598.015625
1782503672.0895054,34033.7178904,191623.84375,194999.21875,444571.03125,532981.6875,194892.5625,203623.859375,190862.625,234612.6875
1782503672.0909414,34033.7181481,191613.5625,194990.90625,444536.0,532962.875,194866.0,203600.984375,190847.609375,234564.9375
1782503672.0910807,34033.7182427,191610.609375,194991.984375,444508.0,532958.0,194853.21875,203587.65625,190843.140625,234524.265625
1782503672.0911186,34033.7184863,191618.65625,194998.78125,444507.65625,532974.625,194861.0,203591.765625,190854.765625,234530.78125
1782503672.0918798,34033.718579,191620.53125,194999.578125,444538.5,532990.8125,194884.515625,203610.28125,190865.671875,234577.8125
1782503672.0919797,34033.7187187,191616.859375,194997.515625,444556.5625,532987.3125,194895.78125,203622.875,190871.484375,234598.109375
1782503672.0920725,34033.7187908,191611.765625,194996.359375,444528.125,532968.6875,194876.28125,203609.296875,190861.46875,234558.234375
1782503672.0921023,34033.7188656,191607.125,194990.640625,444496.5625,532961.125,194854.65625,203590.515625,190849.578125,234513.0
1782503672.0921252,34033.7190136,191605.0625,194986.703125,444485.375,532966.0,194849.640625,203583.359375,190849.125,234508.703125
1782503672.0921948,34033.7190702,191616.328125,194998.953125,444525.0,532988.1875,194881.203125,203613.046875,190871.296875,234566.28125
1782503672.0923123,34033.719233,191613.015625,194996.453125,444541.0,532983.75,194887.015625,203623.421875,190872.546875,234585.234375
1782503672.1204276,34033.7487547,191599.703125,194983.3125,444497.09375,532959.75,194855.0,203594.8125,190851.453125,234530.875
1782503672.123608,34033.7487943,191602.375,194987.515625,444478.59375,532958.9375,194850.171875,203587.125,190850.734375,234500.5625
1782503672.1241837,34033.7488485,191603.640625,194991.078125,444480.8125,532963.8125,194856.078125,203589.53125,190855.828125,234512.546875
1782503672.1242695,34033.7488836,191600.859375,194990.09375,444505.75,532966.4375,194870.828125,203600.625,190860.65625,234554.921875
1782503672.124613,34033.7489136,191597.46875,194987.59375,444524.0,532960.625,194876.734375,203609.828125,190861.46875,234572.8125
1782503672.1246848,34033.7489381,191598.625,194988.21875,444498.78125,532950.9375,194859.921875,203598.203125,190854.3125,234534.90625
1782503672.1247914,34033.7489545,191603.09375,194993.953125,444477.78125,532953.5,194853.046875,203589.796875,190851.71875,234498.953125
1782503672.1248658,34033.7489702,191605.0625,194994.484375,444474.28125,532960.75,194857.421875,203587.5625,190852.4375,234499.5
1782503672.1248934,34033.7489844,191614.890625,195004.578125,444520.34375,532983.75,194891.21875,203618.046875,190874.421875,234562.34375
1782503672.1249802,34033.7489978,191605.15625,194995.203125,444533.75,532973.625,194890.40625,203621.984375,190871.84375,234579.328125
1782503672.1250331,34033.7490114,191598.984375,194987.328125,444498.53125,532956.625,194863.328125,203598.296875,190858.96875,234531.6875
1782503672.125104,34033.7490235,191596.296875,194982.859375,444471.78125,532950.625,194845.890625,203578.0,190847.609375,234490.734375
1782503672.1507032,34033.7796052,191593.34375,194977.9375,444463.65625,532951.0,194840.703125,203566.5625,190837.953125,234489.5625
1782503672.1523452,34033.7797406,191595.859375,194979.90625,444497.4375,532963.9375,194863.765625,203586.21875,190850.734375,234538.03125
1782503672.152446,34033.7798185,191590.671875,194975.703125,444514.25,532957.0625,194869.9375,203594.09375,190853.6875,234554.390625
1782503672.1528385,34033.7798623,191582.0,194968.734375,444481.71875,532935.8125,194843.296875,203570.21875,190835.453125,234506.640625
1782503672.1529326,34033.7799211,191583.609375,194969.625,444453.1875,532934.8125,194829.609375,203552.25,190827.9375,234464.171875
1782503672.1530502,34033.7799638,191589.328125,194973.375,444452.46875,532946.625,194836.234375,203551.625,190834.28125,234468.296875
1782503672.153241,34033.7799838,191594.421875,194978.390625,444490.375,532962.6875,194861.53125,203575.578125,190846.171875,234522.296875
1782503672.1534424,34033.7799968,191590.765625,194977.046875,444507.03125,532955.1875,194863.328125,203583.09375,190839.203125,234540.53125
1782503672.153757,34033.7800149,191591.828125,194977.140625,444483.3125,532940.5625,194846.78125,203569.234375,190830.359375,234503.421875
1782503672.153851,34033.7800294,191601.046875,194985.8125,444462.75,532941.25,194843.46875,203564.3125,190835.71875,234470.96875
1782503672.154016,34033.780042,191605.515625,194989.828125,444453.1875,532949.75,194846.515625,203561.734375,190840.8125,234467.3125
1782503672.1541054,34033.7800572,191620.0,195005.390625,444500.21875,532975.375,194884.15625,203595.171875,190863.703125,234525.15625
1782503672.1542702,34033.7800729,191625.265625,195014.515625,444532.9375,532980.875,194903.640625,203616.359375,190879.171875,234555.90625
1782503672.1543796,34033.7800952,191619.1875,195009.328125,444499.15625,532962.6875,194881.109375,203597.40625,190868.96875,234511.65625
1782503672.154412,34033.780114,191614.09375,195000.46875,444468.65625,532953.3125,194861.4375,203575.5,190854.484375,234468.296875
1782503672.154439,34033.7801326,191609.796875,194994.296875,444456.5,532952.25,194856.796875,203565.65625,190853.0625,234463.1875
1782503672.1545324,34033.7801621,191609.265625,194996.8125,444485.125,532962.8125,194876.90625,203584.171875,190864.328125,234511.296875
1782503672.1825204,34033.8110842,191603.546875,194994.125,444500.84375,532958.0625,194881.375,203592.75,190860.578125,234532.21875
1782503672.1830027,34033.8111602,191594.25,194983.21875,444465.34375,532936.3125,194851.78125,203571.390625,190840.546875,234487.609375
1782503672.1833432,34033.8111913,191596.03125,194984.203125,444442.03125,532935.0625,194841.59375,203559.40625,190836.96875,234453.1875
1782503672.1834123,34033.8112085,191598.53125,194984.015625,444436.125,532943.75,194845.796875,203556.28125,190839.734375,234457.203125
1782503672.1837559,34033.8112229,191615.609375,195001.71875,444486.625,532969.6875,194886.65625,203593.015625,190867.359375,234523.359375
1782503672.1838737,34033.8112367,191621.0625,195010.484375,444518.8125,532972.1875,194904.453125,203613.765625,190876.671875,234560.015625
1782503672.212467,34033.8419269,191611.328125,194999.3125,444482.25,532948.5625,194875.84375,203592.125,190858.34375,234513.078125
1782503672.2130768,34033.8419434,191599.15625,194986.34375,444444.25,532931.0,194851.703125,203566.375,190844.03125,234461.859375
1782503672.2134843,34033.8419568,191598.0,194985.984375,444437.0,532932.5625,194850.53125,203560.203125,190846.4375,234460.78125
1782503672.2136135,34033.8419718,191598.53125,194985.625,444470.375,532939.625,194871.453125,203576.921875,190852.25,234510.9375
1782503672.2138908,34033.8419835,191594.953125,194981.703125,444487.78125,532931.0625,194874.9375,203584.796875,190848.6875,234533.640625
1782503672.2140253,34033.8420068,191586.828125,194973.921875,444453.1875,532910.0625,194850.71875,203565.21875,190833.296875,234490.1875
1782503672.214108,34033.842019,191588.515625,194975.4375,444431.1875,532906.375,194841.328125,203556.984375,190827.140625,234457.296875
1782503672.214372,34033.8420398,191605.953125,194989.75,444444.15625,532925.0,194856.796875,203570.21875,190840.453125,234475.984375
1782503672.214419,34033.8420575,191625.890625,195009.234375,444497.53125,532957.25,194896.3125,203607.765625,190867.90625,234544.46875
1782503672.214489,34033.8420688,191637.703125,195022.375,444530.875,532969.125,194914.734375,203630.84375,190884.984375,234580.9375
1782503672.214573,34033.8420846,191627.421875,195013.171875,444496.46875,532946.4375,194887.8125,203606.875,190867.453125,234536.515625
1782503672.2145975,34033.8421037,191622.671875,195011.296875,444469.46875,532937.9375,194874.859375,203591.953125,190860.21875,234498.515625
1782503672.2146587,34033.8421188,191609.984375,194998.5,444455.15625,532933.375,194866.8125,203580.5,190856.90625,234492.078125
1782503672.2148645,34033.8421317,191597.546875,194986.34375,444477.34375,532934.8125,194876.28125,203588.734375,190852.96875,234531.328125
1782503672.2437396,34033.8724487,191586.5625,194974.546875,444486.8125,532927.3125,194875.75,203589.796875,190845.546875,234548.75
1782503672.2445827,34033.87256,191579.84375,194966.3125,444449.4375,532908.625,194850.984375,203567.984375,190834.203125,234504.234375
1782503672.2446847,34033.8726821,191583.78125,194969.359375,444423.875,532906.1875,194836.953125,203556.8125,190831.0625,234468.5625
1782503672.274258,34033.9036203,191591.296875,194971.0625,444416.09375,532913.5625,194834.625,203554.03125,190833.921875,234466.953125
1782503672.275967,34033.9037096,191602.65625,194980.625,444454.8125,532933.5,194859.921875,203577.734375,190848.6875,234520.234375
1782503672.27611,34033.9037709,191611.5,194992.96875,444488.40625,532940.625,194878.609375,203601.421875,190864.859375,234556.71875
1782503672.276218,34033.9038548,191607.75,194989.75,444462.125,532922.1875,194858.578125,203584.796875,190852.25,234518.171875
1782503672.2764924,34033.9038875,191607.203125,194988.046875,444433.4375,532917.375,194841.59375,203566.375,190839.46875,234476.78125
1782503672.2765608,34033.9039172,191605.59375,194984.734375,444422.25,532923.9375,194839.0,203557.703125,190837.859375,234473.46875
1782503672.2766573,34033.9039783,191608.109375,194983.125,444454.09375,532937.25,194861.171875,203575.578125,190848.234375,234522.828125
1782503672.276917,34033.904009,191605.328125,194981.96875,444475.28125,532931.0625,194871.546875,203588.015625,190851.265625,234546.15625
1782503672.2769887,34033.9040696,191602.828125,194980.4375,444442.90625,532913.375,194852.5,203572.71875,190841.53125,234502.984375
1782503672.2898955,34033.9337423,191603.71875,194980.53125,444415.03125,532906.8125,194840.4375,203561.1875,190834.640625,234464.890625
1782503672.2900717,34033.9337617,191601.390625,194974.640625,444404.125,532909.5,194837.21875,203553.859375,190833.921875,234466.140625
1782503672.2904174,34033.9337749,191599.703125,194975.4375,444432.625,532922.0,194854.65625,203566.828125,190840.90625,234513.984375
1782503672.2904913,34033.9338204,191591.921875,194971.5,444449.09375,532912.75,194858.578125,203573.703125,190836.796875,234536.234375
1782503672.2905185,34033.9338376,191583.96875,194966.40625,444417.875,532890.75,194834.796875,203554.125,190821.765625,234493.140625
1782503672.2908611,34033.9339735,191582.53125,194964.359375,444388.90625,532885.125,194820.765625,203539.109375,190818.90625,234452.203125
1782503672.2909293,34033.9340093,191581.453125,194960.6875,444379.625,532888.125,194818.171875,203532.671875,190818.734375,234452.015625
1782503672.290956,34033.9340308,191593.34375,194971.859375,444422.25,532915.0625,194852.765625,203561.640625,190839.109375,234511.03125
1782503672.2912734,34033.9340521,191608.375,194987.515625,444462.5,532925.3125,194878.515625,203593.375,190859.140625,234555.015625
1782503672.2913418,34033.9340749,191605.953125,194983.75,444432.53125,532907.5625,194857.421875,203576.921875,190847.96875,234515.3125
1782503672.2913682,34033.9340938,191603.640625,194980.359375,444395.25,532900.375,194837.21875,203553.234375,190834.375,234466.0625
1782503672.291495,34033.9341131,191611.765625,194984.921875,444392.65625,532915.5625,194843.46875,203554.3125,190839.5625,234469.28125
1782503672.3365488,34033.9651641,191610.421875,194982.140625,444427.09375,532927.1875,194865.28125,203572.640625,190844.5625,234518.625
1782503672.367647,34034.0114031,191607.03125,194982.859375,444446.65625,532922.8125,194874.046875,203583.359375,190847.25,234542.234375
1782503672.3678663,34034.0114967,191592.375,194969.453125,444399.71875,532893.625,194838.5625,203552.078125,190826.0625,234485.8125
1782503672.4295974,34034.0577981,191594.15625,194971.859375,444371.46875,532891.1875,194826.21875,203541.15625,190824.359375,234445.3125
1782503672.4302816,34034.0581805,191600.6875,194977.3125,444369.0625,532899.4375,194832.203125,203544.203125,190829.8125,234450.671875
1782503672.4307394,34034.0584471,191600.765625,194979.109375,444401.59375,532912.3125,194856.96875,203561.90625,190837.765625,234500.296875
1782503672.430798,34034.0584517,191591.828125,194971.328125,444415.1875,532899.9375,194861.53125,203567.0,190833.296875,234517.90625
1782503672.4308224,34034.058453,191592.28125,194972.75,444388.90625,532884.375,194846.15625,203555.375,190825.609375,234478.125
1782503672.4308438,34034.0584545,191617.765625,194998.953125,444386.9375,532905.25,194857.515625,203565.03125,190843.140625,234459.4375
1782503672.4308636,34034.0584558,191620.359375,194999.578125,444383.71875,532910.375,194859.03125,203563.25,190846.171875,234460.6875
1782503672.4310396,34034.0584573,191617.484375,194996.71875,444411.96875,532915.5,194874.234375,203575.578125,190851.8125,234504.5
1782503672.4310987,34034.058459,191616.5,194997.703125,444439.6875,532912.8125,194886.5625,203589.625,190858.515625,234535.171875
1782503672.4311244,34034.0584606,191609.53125,194990.375,444409.375,532890.5625,194863.046875,203572.90625,190849.03125,234493.5
1782503672.4313066,34034.0584619,191604.4375,194981.515625,444374.4375,532879.8125,194842.3125,203551.984375,190835.453125,234448.4375
1782503672.431505,34034.0584633,191592.015625,194964.890625,444356.53125,532876.3125,194828.8125,203531.953125,190817.921875,234442.1875
1782503672.4315858,34034.0584646,191587.359375,194960.234375,444387.125,532884.125,194846.25,203549.390625,190822.578125,234493.59375
1782503672.4756851,34034.1048446,191568.40625,194944.59375,444392.40625,532861.6875,194840.875,203548.578125,190813.8125,234508.078125
1782503672.476942,34034.1050151,191564.390625,194941.90625,444359.75,532845.0625,194820.40625,203535.53125,190808.890625,234471.234375
1782503672.4770246,34034.1050834,191589.234375,194968.734375,444359.5,532866.3125,194835.515625,203552.421875,190831.96875,234464.265625
1782503672.4770565,34034.1051413,191610.875,194988.40625,444373.25,532892.5,194859.921875,203571.03125,190854.484375,234489.921875
1782503672.4770815,34034.1052098,191612.84375,194989.75,444404.65625,532905.125,194882.015625,203591.59375,190867.71875,234541.609375
